chr	start	end	leaf	fruit
chr	start	end	mid	leaf	fruit	mean_RPKM	max_RPKM	geneN
Chr16A	11670000	11700000	11685000	0	0	0	0	0
Chr16A	11700000	11730000	11715000	2.221891	7.63442733333333	4.92815916666667	8.56009466666667	3
Chr16A	11730000	11760000	11745000	3.43416533333333	3.04935966666667	3.2417625	3.43416533333333	3
Chr16A	11760000	11790000	11775000	88.0072723333333	140.073637666667	114.040455	140.172663666667	3
Chr16A	11790000	11820000	11805000	6.410739	5.237385	5.824062	7.21256475	4
Chr16A	11820000	11850000	11835000	43.7395063333333	15.20585	29.4726781666667	45.1462438333333	6
Chr16A	11850000	11880000	11865000	17.4100596666667	9.53554266666667	13.4728011666667	17.4100596666667	3
Chr16A	11880000	11910000	11895000	22.6249615	4.804425	13.71469325	22.6249615	2
Chr16A	11910000	11940000	11925000	74.705426	60.3839075	67.54466675	74.885204	4
Chr16A	11940000	11970000	11955000	0.155203	14.348332	7.2517675	14.348332	1
Chr16A	11970000	1.2e+07	11985000	0.114996	0.629171	0.3720835	0.629171	1
Chr16A	1.2e+07	12030000	12015000	12.63850475	8.827669	10.733086875	13.1670865	4
Chr16A	12030000	12060000	12045000	16.8862093333333	21.5336996666667	19.2099545	25.615706	3
Chr16A	12060000	12090000	12075000	0	0	0	0	0
Chr16A	12090000	12120000	12105000	10.9877713333333	18.6016973333333	14.7947343333333	21.966012	3
Chr16A	12120000	12150000	12135000	0	0	0	0	4
Chr16A	12150000	12180000	12165000	0	0	0	0	0
Chr16A	12180000	12210000	12195000	13.699192	12.10408	12.901636	13.699192	1
Chr16A	12210000	12240000	12225000	45.681301	47.800707	46.741004	47.800707	1
Chr16A	12240000	12270000	12255000	566.592144	124.035158	345.313651	572.802964	2
Chr16A	12270000	12300000	12285000	6.275021	27.111802	16.6934115	27.111802	2
Chr16A	12300000	12330000	12315000	0.3184905	1.897138	1.10781425	1.897138	2
Chr16A	12330000	12360000	12345000	0	0.256787	0.1283935	0.256787	1
Chr16A	12360000	12390000	12375000	1.796921	0	0.8984605	1.796921	2
Chr16A	12390000	12420000	12405000	2.101144	7.83084966666667	4.96599683333333	7.83084966666667	3
Chr16A	12420000	12450000	12435000	6.5033915	12.094132	9.29876175	12.094132	2
Chr16A	12450000	12480000	12465000	0.988864	2.330526	1.659695	2.330526	1
Chr16A	12480000	12510000	12495000	3.238877	1.476284	2.3575805	3.238877	1
Chr16A	12510000	12540000	12525000	11.4662003333333	5.7844825	8.62534141666667	12.0967495	6
Chr16A	12540000	12570000	12555000	102.92884	129.518755333333	116.223797666667	129.518755333333	3
Chr16A	12570000	12600000	12585000	10.3700635714286	11.7417025714286	11.0558830714286	13.7043611428571	7
Chr16A	12600000	12630000	12615000	0	0.213564	0.106782	0.213564	2
Chr16A	12630000	12660000	12645000	4.99270628571429	5.64194371428571	5.317325	6.34836342857143	7
Chr16A	12660000	12690000	12675000	5.623796	3.411524	4.51766	5.623796	1
Chr16A	12690000	12720000	12705000	44.643621	42.105113	43.374367	44.643621	1
Chr16A	12720000	12750000	12735000	7.9138215	7.449047	7.68143425	8.3727105	2
Chr16A	12750000	12780000	12765000	16.0131262	16.5632064	16.2881663	18.243959	5
Chr16A	12780000	12810000	12795000	0	0.168858	0.084429	0.168858	1
Chr16A	12810000	12840000	12825000	1.6341895	1.376685	1.50543725	1.6341895	2
Chr16A	12840000	12870000	12855000	5.112008	5.568966	5.340487	5.92073466666667	3
Chr16A	12870000	12900000	12885000	11.461589	2.844753	7.153171	11.5285715	2
Chr16A	12900000	12930000	12915000	39.228887	33.469918	36.3494025	40.4736976666667	3
Chr16A	12930000	12960000	12945000	5.1495925	5.782295	5.46594375	6.651007	2
Chr16A	12960000	12990000	12975000	24.245324	3.869924	14.057624	24.245324	1
Chr16A	12990000	13020000	13005000	1.6623085	2.353608	2.00795825	2.353608	2
Chr16A	13020000	13050000	13035000	11.881556	11.441914	11.661735	14.64697	2
Chr16A	13050000	13080000	13065000	0	0	0	0	0
Chr16A	13080000	13110000	13095000	0	0	0	0	1
Chr16A	13110000	13140000	13125000	18.9590363333333	21.9448656666667	20.451951	22.5837376666667	3
Chr16A	13140000	13170000	13155000	0.063179	0.927515	0.495347	0.927515	1
Chr16A	13170000	13200000	13185000	12.4784443333333	3.83809066666667	8.1582675	12.9477966666667	3
Chr16A	13200000	13230000	13215000	19.6879355	19.749247	19.71859125	19.749247	2
Chr16A	13230000	13260000	13245000	30.2774966666667	53.4084203333333	41.8429585	53.7127763333333	3
Chr16A	13260000	13290000	13275000	13.730259	3.892456	8.8113575	13.730259	1
Chr16A	13290000	13320000	13305000	0	0	0	0	0
Chr16A	13320000	13350000	13335000	15.400151	9.443298	12.4217245	15.400151	1
Chr16A	13350000	13380000	13365000	23.465362	16.0324525	19.74890725	23.465362	4
Chr16A	13380000	13410000	13395000	29.491301	37.963591	33.727446	37.963591	1
Chr16A	13410000	13440000	13425000	9.6777345	10.459211	10.06847275	10.667988	2
Chr16A	13440000	13470000	13455000	19.7587183333333	21.6833916666667	20.721055	25.22306	3
Chr16A	13470000	13500000	13485000	0	0	0	0	0
Chr16A	13500000	13530000	13515000	10.9879296666667	23.6979706666667	17.3429501666667	23.6979706666667	3
Chr16A	13530000	13560000	13545000	19.6355115	23.9358305	21.785671	24.0893055	2
Chr16A	13560000	13590000	13575000	14.493158	7.19289	10.843024	14.502963	3
Chr16A	13590000	13620000	13605000	0	0	0	0	0
Chr16A	13620000	13650000	13635000	10.55103725	12.45947325	11.50525525	13.273059	4
Chr16A	13650000	13680000	13665000	0	0	0	0	0
Chr16A	13680000	13710000	13695000	22.75721	6.209467	14.4833385	22.75721	1
Chr16A	13710000	13740000	13725000	0.8064125	1.810305	1.30835875	1.851389	2
Chr16A	13740000	13770000	13755000	0	0	0	0	0
Chr16A	13770000	13800000	13785000	15.515911	12.649256	14.0825835	15.515911	1
Chr16A	13800000	13830000	13815000	0	0	0	0	0
Chr16A	13830000	13860000	13845000	0	0	0	0	0
Chr16A	13860000	13890000	13875000	7.1519075	8.72623675	7.939072125	10.97788025	4
Chr16A	13890000	13920000	13905000	9.58151666666667	3.36871166666667	6.47511416666667	9.58151666666667	3
Chr16A	13920000	13950000	13935000	0.281232	1.060572	0.670902	1.060572	1
Chr16A	13950000	13980000	13965000	0	0	0	0	0
Chr16A	13980000	14010000	13995000	30.7788015	32.098587	31.43869425	32.098587	2
Chr16A	14010000	14040000	14025000	9.384534	1.946728	5.665631	9.384534	1
Chr16A	14040000	14070000	14055000	25.007727	24.092537	24.550132	25.007727	1
Chr16A	14070000	14100000	14085000	50.079631	56.81634	53.4479855	56.81634	1
Chr16A	14100000	14130000	14115000	4.146524	5.03832166666667	4.59242283333333	5.19704783333333	6
Chr16A	14130000	14160000	14145000	24.607645	38.441982	31.5248135	38.441982	1
Chr16A	14160000	14190000	14175000	10.476751	12.445546	11.4611485	13.791015	2
Chr16A	14190000	14220000	14205000	0	0.078153	0.0390765	0.078153	2
Chr16A	14220000	14250000	14235000	0	0	0	0	0
Chr16A	14250000	14280000	14265000	0	0.398054	0.199027	0.398054	1
Chr16A	14280000	14310000	14295000	25.505314	86.716693	56.1110035	86.716693	1
Chr16A	14310000	14340000	14325000	0	0	0	0	0
Chr16A	14340000	14370000	14355000	0	0	0	0	0
Chr16A	14370000	14400000	14385000	0	0	0	0	1
Chr16A	14400000	14430000	14415000	0	0	0	0	0
Chr16A	14430000	14460000	14445000	1.69203725	2.321182	2.006609625	2.321182	4
Chr16A	14460000	14490000	14475000	5.481629	14.913297	10.197463	15.6901005	2
Chr16A	14490000	14520000	14505000	2.7096335	4.027447	3.36854025	4.027447	2
Chr16A	14520000	14550000	14535000	36.996395	32.647637	34.822016	36.996395	2
Chr16A	14550000	14580000	14565000	0	0.160512	0.080256	0.160512	1
Chr16A	14580000	14610000	14595000	0	0	0	0	3
Chr16A	14610000	14640000	14625000	0.7553465	5.111132	2.93323925	5.1558075	2
Chr16A	14640000	14670000	14655000	0	0	0	0	1
Chr16A	14670000	14700000	14685000	3.731486	3.6568594	3.6941727	3.9477844	5
Chr16A	14700000	14730000	14715000	0	0.256144	0.128072	0.256144	1
Chr16A	14730000	14760000	14745000	0	0	0	0	1
Chr16A	14760000	14790000	14775000	0	0.1030925	0.05154625	0.1030925	2
Chr16A	14790000	14820000	14805000	0	0.115918	0.057959	0.115918	1
Chr16A	14820000	14850000	14835000	5.75305	28.612201	17.1826255	28.612201	1
Chr16A	14850000	14880000	14865000	3.259363	6.100351	4.679857	6.100351	2
Chr16A	14880000	14910000	14895000	0	0.02737	0.013685	0.02737	2
Chr16A	14910000	14940000	14925000	0.346465	0.3794885	0.36297675	0.44810125	4
Chr16A	14940000	14970000	14955000	0	0.155428	0.077714	0.155428	3
Chr16A	14970000	1.5e+07	14985000	0	0	0	0	0
Chr16A	1.5e+07	15030000	15015000	49.4114874	54.075105	51.7432962	54.6262826	5
Chr16A	15030000	15060000	15045000	1.409619	0.334353	0.871986	1.409619	1
Chr16A	15060000	15090000	15075000	43.2369185	9.2022065	26.2195625	43.2369185	2
Chr16A	15090000	15120000	15105000	18.4011525	19.4714325	18.9362925	19.4714325	2
Chr16A	15120000	15150000	15135000	0.5293755	1.1675065	0.848441	1.1675065	2
Chr16A	15150000	15180000	15165000	34.197813	5.9633715	20.08059225	34.197813	2
Chr16A	15180000	15210000	15195000	34.798216	33.1267665	33.96249125	34.849365	2
Chr16A	15210000	15240000	15225000	0	0	0	0	1
Chr16A	15240000	15270000	15255000	2.091729	6.1303865	4.11105775	6.1303865	2
Chr16A	15270000	15300000	15285000	48.0178775	49.6123505	48.815114	49.6123505	2
Chr16A	15300000	15330000	15315000	13.0925436666667	24.3206696666667	18.7066066666667	24.6133763333333	3
Chr16A	15330000	15360000	15345000	20.1992005	6.61738	13.40829025	20.1992005	2
Chr16A	15360000	15390000	15375000	4.2025125	2.240012	3.22126225	4.2025125	2
Chr16A	15390000	15420000	15405000	0.024528	0.072038	0.048283	0.096566	3
Chr16A	15420000	15450000	15435000	0	0	0	0	1
Chr16A	15450000	15480000	15465000	1.370403	2.160153	1.765278	2.160153	1
Chr16A	15480000	15510000	15495000	2.0731755	1.92060125	1.996888375	2.11034725	4
Chr16A	15510000	15540000	15525000	38.5315125714286	12.7528844285714	25.6421985	38.7351967142857	7
Chr16A	15540000	15570000	15555000	1.327697	0.731887	1.029792	1.327697	1
Chr16A	15570000	15600000	15585000	0.750573333333333	0.006629	0.378601166666667	0.750573333333333	3
Chr16A	15600000	15630000	15615000	0	0	0	0	0
Chr16A	15630000	15660000	15645000	0	0	0	0	0
Chr16A	15660000	15690000	15675000	0	0	0	0	0
Chr16A	15690000	15720000	15705000	24.81803175	17.0169465	20.917489125	26.134987	4
Chr16A	15720000	15750000	15735000	14.4684372	15.2791596	14.8737984	19.382656	5
Chr16A	15750000	15780000	15765000	42.08561125	49.7361055	45.910858375	50.52088925	4
Chr16A	15780000	15810000	15795000	0	0.409834	0.204917	0.409834	2
Chr16A	15810000	15840000	15825000	26.0687125	16.8906985	21.4797055	26.0687125	2
Chr16A	15840000	15870000	15855000	3.035709	5.706123	4.370916	5.706123	1
Chr16A	15870000	15900000	15885000	3.517802	14.520762	9.019282	14.520762	1
Chr16A	15900000	15930000	15915000	35.7547273333333	9.95277266666667	22.85375	37.3294626666667	3
Chr16A	15930000	15960000	15945000	7.69450925	7.40179225	7.54815075	7.975143	4
Chr16A	15960000	15990000	15975000	0	0	0	0	0
Chr16A	15990000	16020000	16005000	30.7175186666667	23.7311246666667	27.2243216666667	30.7175186666667	3
Chr16A	16020000	16050000	16035000	0	0	0	0	0
Chr16A	16050000	16080000	16065000	0.255709	0.070244	0.1629765	0.255709	1
Chr16A	16080000	16110000	16095000	0	0	0	0	0
Chr16A	16110000	16140000	16125000	11.638095	8.6095205	10.12380775	11.638095	2
Chr16A	16140000	16170000	16155000	0	0	0	0	1
Chr16A	16170000	16200000	16185000	0	0	0	0	1
Chr16A	16200000	16230000	16215000	18.7314426666667	4.474991	11.6032168333333	18.7314426666667	3
Chr16A	16230000	16260000	16245000	2.73284775	3.18110925	2.9569785	3.18110925	4
Chr16A	16260000	16290000	16275000	5.9950595	5.3940325	5.694546	5.9950595	2
Chr16A	16290000	16320000	16305000	6.986412	15.9139365	11.45017425	15.9139365	2
Chr16A	16320000	16350000	16335000	0	0.126909	0.0634545	0.126909	1
Chr16A	16350000	16380000	16365000	3.85250025	3.51432575	3.683413	3.85250025	4
Chr16A	16380000	16410000	16395000	16.436375	5.36111966666667	10.8987473333333	16.436375	3
Chr16A	16410000	16440000	16425000	9.5799205	9.06946275	9.324691625	10.0110505	4
Chr16A	16440000	16470000	16455000	39.504062	31.264016	35.384039	39.504062	1
Chr16A	16470000	16500000	16485000	7.445618	62.8377225	35.14167025	62.8377225	2
Chr16A	16500000	16530000	16515000	3.046491	26.7598415	14.90316625	26.7598415	2
Chr16A	16530000	16560000	16545000	0	0	0	0	1
Chr16A	16560000	16590000	16575000	0.86595	0.547373	0.7066615	0.86595	1
Chr16A	16590000	16620000	16605000	6.718549	9.1803575	7.94945325	9.2629275	2
Chr16A	16620000	16650000	16635000	0	0	0	0	0
Chr16A	16650000	16680000	16665000	0	0	0	0	0
Chr16A	16680000	16710000	16695000	0	1.467125	0.7335625	1.467125	1
Chr16A	16710000	16740000	16725000	18.038324	16.12229	17.080307	18.038324	1
Chr16A	16740000	16770000	16755000	0	0	0	0	1
Chr16A	16770000	16800000	16785000	0	0	0	0	0
Chr16A	16800000	16830000	16815000	3.330981	5.970527	4.650754	5.970527	1
Chr16A	16830000	16860000	16845000	5.6387925	1.618242	3.62851725	5.6387925	2
Chr16A	16860000	16890000	16875000	15.09344	10.547476	12.820458	20.0287875	2
Chr16A	16890000	16920000	16905000	7.308143	14.056099	10.682121	14.056099	1
Chr16A	16920000	16950000	16935000	0	0	0	0	0
Chr16A	16950000	16980000	16965000	0	0	0	0	1
Chr16A	16980000	17010000	16995000	0	0	0	0	0
Chr16A	17010000	17040000	17025000	0	2.26275	1.131375	2.26275	1
Chr16A	17040000	17070000	17055000	0	1.1021075	0.55105375	1.1021075	2
Chr16A	17070000	17100000	17085000	0.15122	0.2438405	0.19753025	0.2438405	2
Chr16A	17100000	17130000	17115000	0.0560735	0.0546355	0.0553545	0.0560735	2
Chr16A	17130000	17160000	17145000	242.203107	111.995163	177.099135	242.203107	1
Chr16A	17160000	17190000	17175000	0	0	0	0	0
Chr16A	17190000	17220000	17205000	0	0	0	0	1
Chr16A	17220000	17250000	17235000	54.683694	13.9716065	34.32765025	54.683694	2
Chr16A	17250000	17280000	17265000	0.455433	0.174565	0.314999	0.455433	1
Chr16A	17280000	17310000	17295000	0	0	0	0	2
Chr16A	17310000	17340000	17325000	4.91465375	8.04478775	6.47972075	8.04478775	4
Chr16A	17340000	17370000	17355000	5.96107866666667	1.28851266666667	3.62479566666667	5.96107866666667	3
Chr16A	17370000	17400000	17385000	33.878399	28.931153	31.404776	33.878399	1
Chr16A	17400000	17430000	17415000	0.034596	0.573207	0.3039015	0.573207	1
Chr16A	17430000	17460000	17445000	17.8012093333333	13.7617183333333	15.7814638333333	20.1845213333333	3
Chr16A	17460000	17490000	17475000	0	0	0	0	2
Chr16A	17490000	17520000	17505000	39.6169145	20.26068975	29.938802125	39.6169145	4
Chr16A	17520000	17550000	17535000	0	0	0	0	0
Chr16A	17550000	17580000	17565000	11.7961525	9.6315175	10.713835	11.812191	2
Chr16A	17580000	17610000	17595000	7.580361	7.08440333333333	7.33238216666667	7.580361	3
Chr16A	17610000	17640000	17625000	0	0	0	0	0
Chr16A	17640000	17670000	17655000	14.4139885	15.572382	14.99318525	17.6018095	2
Chr16A	17670000	17700000	17685000	0	0	0	0	1
Chr16A	17700000	17730000	17715000	1.008442	1.8182015	1.41332175	1.8182015	2
Chr16A	17730000	17760000	17745000	36.1160325	40.389911	38.25297175	49.5502245	4
Chr16A	17760000	17790000	17775000	2.048787	4.278421	3.163604	4.278421	1
Chr16A	17790000	17820000	17805000	0.062502	0.1540385	0.10827025	0.1540385	2
Chr16A	17820000	17850000	17835000	0	0	0	0	0
Chr16A	17850000	17880000	17865000	26.324162	22.945564	24.634863	26.324162	1
Chr16A	17880000	17910000	17895000	0	0	0	0	0
Chr16A	17910000	17940000	17925000	0	0	0	0	1
Chr16A	17940000	17970000	17955000	0	0.522439	0.2612195	0.522439	1
Chr16A	17970000	1.8e+07	17985000	0	0	0	0	0
Chr16A	1.8e+07	18030000	18015000	0	0	0	0	0
Chr16A	18030000	18060000	18045000	0	0	0	0	0
Chr16A	18060000	18090000	18075000	4.933979	6.715953	5.824966	7.264299	2
Chr16A	18090000	18120000	18105000	0	0	0	0	0
Chr16A	18120000	18150000	18135000	27.1992683333333	33.9305013333333	30.5648848333333	34.142873	3
Chr16A	18150000	18180000	18165000	0.491568	2.142312	1.31694	2.142312	2
Chr16A	18180000	18210000	18195000	6.908141	6.431175	6.669658	6.908141	1
Chr16A	18210000	18240000	18225000	0	0	0	0	0
Chr16A	18240000	18270000	18255000	4.2849645	1.948202	3.11658325	4.2849645	2
Chr16A	18270000	18300000	18285000	12.7462285	12.4042665	12.5752475	14.8952085	4
Chr16A	18300000	18330000	18315000	0	0	0	0	1
Chr16A	18330000	18360000	18345000	4.648096	7.89947733333333	6.27378666666667	7.89947733333333	3
Chr16A	18360000	18390000	18375000	0	0	0	0	0
Chr16A	18390000	18420000	18405000	7.00406116666667	6.06859716666667	6.53632916666667	7.00406116666667	6
Chr16A	18420000	18450000	18435000	1.606052	1.813597	1.7098245	1.813597	3
Chr16A	18450000	18480000	18465000	0	0.056997	0.0284985	0.056997	3
Chr16A	18480000	18510000	18495000	0	0	0	0	0
Chr16A	18510000	18540000	18525000	0	0	0	0	0
Chr16A	18540000	18570000	18555000	3.416918	16.453271	9.9350945	16.453271	1
Chr16A	18570000	18600000	18585000	0.158639	0.679593	0.419116	0.679593	1
Chr16A	18600000	18630000	18615000	1.595995	2.023881	1.809938	2.023881	2
Chr16A	18630000	18660000	18645000	19.6470305	25.233926	22.44047825	25.233926	2
Chr16A	18660000	18690000	18675000	0	0.350631	0.1753155	0.350631	1
Chr16A	18690000	18720000	18705000	0	0	0	0	1
Chr16A	18720000	18750000	18735000	0	0	0	0	1
Chr16A	18750000	18780000	18765000	55.886836	100.573657	78.2302465	100.573657	1
Chr16A	18780000	18810000	18795000	0	0	0	0	0
Chr16A	18810000	18840000	18825000	12.54190675	24.5968915	18.569399125	24.5968915	4
Chr16A	18840000	18870000	18855000	0.504239	6.008728	3.2564835	6.008728	1
Chr16A	18870000	18900000	18885000	0	0	0	0	1
Chr16A	18900000	18930000	18915000	3.801232	5.58356	4.692396	5.58356	1
Chr16A	18930000	18960000	18945000	0	0	0	0	0
Chr16A	18960000	18990000	18975000	0	0	0	0	0
Chr16A	18990000	19020000	19005000	3.93612	3.893382	3.914751	3.93612	1
Chr16A	19020000	19050000	19035000	0	0	0	0	0
Chr16A	19050000	19080000	19065000	0	0	0	0	0
Chr16A	19080000	19110000	19095000	0	0	0	0	0
Chr16A	19110000	19140000	19125000	20.2579975	28.61228	24.43513875	28.785918	2
Chr16A	19140000	19170000	19155000	3.831568	7.396917	5.6142425	7.396917	1
Chr16A	19170000	19200000	19185000	17.7683345	13.01319	15.39076225	17.7683345	2
Chr16A	19200000	19230000	19215000	17.6525465	5.83443	11.74348825	18.662401	2
Chr16A	19230000	19260000	19245000	2.8991185	5.285945	4.09253175	5.285945	2
Chr16A	19260000	19290000	19275000	0	0	0	0	1
Chr16A	19290000	19320000	19305000	0	0	0	0	0
Chr16A	19320000	19350000	19335000	0	0	0	0	0
Chr16A	19350000	19380000	19365000	22.7731206666667	26.61292	24.6930203333333	28.5473146666667	3
Chr16A	19380000	19410000	19395000	0	0	0	0	0
Chr16A	19410000	19440000	19425000	33.596835	54.396334	43.9965845	54.396334	1
Chr16A	19440000	19470000	19455000	12.5212445	3.422997	7.97212075	12.5212445	2
Chr16A	19470000	19500000	19485000	0	0.46618	0.23309	0.46618	1
Chr16A	19500000	19530000	19515000	0	0	0	0	1
Chr16A	19530000	19560000	19545000	1.40450833333333	1.69135033333333	1.54792933333333	1.70388433333333	3
Chr16A	19560000	19590000	19575000	13.1620596	4.2655774	8.7138185	13.238693	10
Chr16A	19590000	19620000	19605000	0	0	0	0	1
Chr16A	19620000	19650000	19635000	0	0	0	0	2
Chr16A	19650000	19680000	19665000	0	0	0	0	0
Chr16A	19680000	19710000	19695000	0	0.023209	0.0116045	0.023209	1
Chr16A	19710000	19740000	19725000	18.280467	17.548126	17.9142965	18.280467	1
Chr16A	19740000	19770000	19755000	0	0	0	0	0
Chr16A	19770000	19800000	19785000	0	0	0	0	0
Chr16A	19800000	19830000	19815000	12.3056255	26.8938375	19.5997315	26.8938375	2
Chr16A	19830000	19860000	19845000	0	0	0	0	0
Chr16A	19860000	19890000	19875000	0	0	0	0	0
Chr16A	19890000	19920000	19905000	0	0	0	0	0
Chr16A	19920000	19950000	19935000	0.052567	0.112509	0.082538	0.112509	1
Chr16A	19950000	19980000	19965000	3.106927	4.148648	3.6277875	4.148648	2
Chr16A	19980000	20010000	19995000	0	0	0	0	0
Chr16A	20010000	20040000	20025000	0	0	0	0	0
Chr16A	20040000	20070000	20055000	0	0	0	0	0
Chr16A	20070000	20100000	20085000	0	0	0	0	0
Chr16A	20100000	20130000	20115000	0	0	0	0	0
Chr16A	20130000	20160000	20145000	6.896648	7.549165	7.2229065	8.169471	2
Chr16A	20160000	20190000	20175000	5.43648166666667	5.521391	5.47893633333333	5.521391	3
Chr16A	20190000	20220000	20205000	0	0	0	0	0
Chr16A	20220000	20250000	20235000	86.101276	70.770283	78.4357795	86.101276	1
Chr16A	20250000	20280000	20265000	0	0	0	0	1
Chr16A	20280000	20310000	20295000	0	0	0	0	0
Chr16A	20310000	20340000	20325000	8.66842333333333	13.3772673333333	11.0228453333333	13.3772673333333	3
